,dateTime,WattageS,rotaryVelocityS_Commanded
239,2020-03-10 19:49:29.002,1243.8436695374548,4584.0
240,2020-03-10 19:49:29.203,1223.781674867496,4584.0
241,2020-03-10 19:49:35.023,1060.4197182692587,4584.0
242,2020-03-10 19:49:35.223,1275.369661161676,4584.0
243,2020-03-10 19:49:35.424,1192.2556832432747,4584.0
244,2020-03-10 19:49:35.625,1301.1636543087661,4584.0
245,2020-03-10 19:49:35.825,1240.9776702988893,4584.0
246,2020-03-10 19:49:36.026,1097.677708370611,4584.0
247,2020-03-10 19:49:36.225,1154.9976931419224,4584.0
248,2020-03-10 19:49:36.426,1292.5656565930694,4584.0
249,2020-03-10 19:49:36.627,1129.2036999948323,4584.0
250,2020-03-10 19:49:36.828,1097.677708370611,4584.0
251,2020-03-10 19:49:37.029,1289.6996573545039,4584.0
252,2020-03-10 19:49:37.230,1226.6476741060615,4584.0
253,2020-03-10 19:49:37.430,1289.6996573545039,4584.0
254,2020-03-10 19:49:37.631,1240.9776702988893,4584.0
255,2020-03-10 19:49:37.832,1120.6057022791356,4584.0
256,2020-03-10 19:49:38.032,1140.6676969490945,4584.0
257,2020-03-10 19:49:38.232,1240.9776702988893,4584.0
258,2020-03-10 19:49:38.433,1149.2656946647912,4584.0
259,2020-03-10 19:49:38.633,1037.4917243607342,4584.0
260,2020-03-10 19:49:38.834,1232.3796725831926,4584.0
261,2020-03-10 19:49:39.035,1180.7916862890124,4584.0
262,2020-03-10 19:49:39.236,1309.7616520244628,4584.0
263,2020-03-10 19:49:39.436,1100.5437076091766,4584.0
264,2020-03-10 19:49:39.637,1066.1517167463899,4584.0
265,2020-03-10 19:49:39.838,1137.801697710529,4584.0
266,2020-03-10 19:49:40.039,1169.3276893347502,4584.0
267,2020-03-10 19:49:40.239,1195.1216824818403,4584.0
268,2020-03-10 19:49:40.440,1034.6257251221687,4584.0
269,2020-03-10 19:49:40.641,1249.575668014586,4584.0
270,2020-03-10 19:49:40.842,1169.3276893347502,4584.0
271,2020-03-10 19:49:41.043,1235.2456718217582,4584.0
272,2020-03-10 19:49:41.243,1261.0396649688482,4584.0
273,2020-03-10 19:49:41.445,1026.027727406472,4584.0
274,2020-03-10 19:49:41.645,1132.0696992333978,4584.0
275,2020-03-10 19:49:41.846,1180.7916862890124,4584.0
276,2020-03-10 19:49:42.046,1220.9156756289303,4584.0
277,2020-03-10 19:49:42.246,1063.2857175078243,4584.0
278,2020-03-10 19:49:42.448,1295.431655831635,4584.0
279,2020-03-10 19:49:42.648,1215.1836771517992,4584.0
280,2020-03-10 19:49:42.849,1223.781674867496,4584.0
281,2020-03-10 19:49:43.050,1255.307666491717,4584.0
282,2020-03-10 19:49:43.250,1034.6257251221687,4584.0
283,2020-03-10 19:49:43.451,1094.8117091320455,4584.0
284,2020-03-10 19:49:43.652,1206.5856794361025,4584.0
285,2020-03-10 19:49:43.852,1195.1216824818403,4584.0
286,2020-03-10 19:49:44.052,1089.0797106549144,4584.0
287,2020-03-10 19:49:44.253,1226.6476741060615,4584.0
288,2020-03-10 19:49:44.454,1074.7497144620866,4584.0
289,2020-03-10 19:49:44.655,1143.53369618766,4584.0
290,2020-03-10 19:49:50.473,1212.3176779132336,4584.0
